ID_Etudiant,Nom,Classe_ID,Notes,Absences
2210,Abigail Wilson,39,8.98,5
2211,John Holt,35,13.57,11
2212,Tracy Guzman,2,19.24,16
2213,Mr. William Ward,41,13.66,16
2214,Melissa Foster,33,0.82,6
2215,Calvin Smith,37,18.35,11
2216,Alan Waller,16,12.75,16
2217,Christine Wong,46,19.12,12
2218,Jessica Garrett,10,8.64,16
2219,Cheryl Turner,19,18.36,2
2220,John Johnson,28,17.17,5
2221,Christian Park,1,6.7,20
2222,Kaitlyn Heath,40,5.34,4
2223,Christina Hudson,23,1.97,11
2224,Amber Smith,16,13.09,20
2225,Michelle Petty,37,7.82,18
2226,Nancy Larson,27,15.46,10
2227,Donna Freeman,12,14.98,14
2228,Mr. Logan Gregory,43,14.69,4
2229,Katherine Klein,43,11.77,8
2230,Jennifer Stewart,6,3.9,9
2231,Steven Butler,34,6.75,12
2232,Johnny Mcmillan,24,13.81,2
2233,Michael Smith,5,3.6,20
2234,Corey Cooper,34,10.95,15
2235,Daniel Stout,35,13.46,12
2236,Lance Kirby,33,16.63,15
2237,Bonnie Carter,33,0.24,19
2238,Toni Whitaker,36,1.95,5
2239,Morgan Flynn,2,2.08,18
2240,Sarah Howell,25,8.92,16
2241,Paul Estrada,31,4.39,16
2242,Curtis Obrien,3,5.67,8
2243,Jason Chaney,41,3.86,4
2244,Daniel Williams,25,0.47,10
2245,Stanley Kelly,24,1.84,18
2246,Ronald Kline,17,18.77,18
2247,Arthur Jordan,48,13.13,11
2248,Barbara Walker,2,16.71,18
2249,Gerald Kelly,23,19.01,19
2250,Shawn Adams,5,12.76,12
2251,Michael Robertson,23,14.16,2
2252,Michelle House,16,2.4,1
2253,Jim Skinner,47,17.13,0
2254,Brian Bishop,43,2.6,5
2255,Theresa Colon,41,13.13,7
2256,Brian Soto,7,18.0,3
2257,Susan Moore,50,11.32,3
2258,Jeremy Hunter,38,19.34,15
2259,Annette Holland,48,17.92,15
2260,Chad Allison,49,13.91,10
2261,Jason Mack,22,5.07,7
2262,Robert Peterson,9,9.34,7
2263,Angela Watson,3,18.72,3
2264,Heather Ortega,23,12.78,5
2265,Paul Fisher,35,18.45,12
2266,Robert Gutierrez,22,5.53,13
2267,Jimmy Phelps,42,8.54,2
2268,Heidi Johnson,12,18.07,1
2269,Adam Drake,50,15.4,19
2270,Angela Edwards,44,6.47,8
2271,Mrs. Amy Malone,30,3.24,3
2272,Margaret Orr,45,1.48,1
2273,Mark Reeves,31,15.54,2
2274,Kelly Phillips,41,7.66,14
2275,Michael Spencer,12,6.65,11
2276,Patrick Blankenship,9,1.2,19
2277,Douglas Rose,5,19.11,20
2278,Melody Griffin,46,5.29,0
2279,Joshua Kramer,50,8.81,5
2280,Melissa Barron,30,9.83,10
2281,Jennifer Gonzalez,3,18.57,3
2282,Andrew Cook,19,12.21,14
2283,Natalie Martinez,13,3.57,12
2284,Diane Davis DDS,3,9.84,4
2285,Nicole Moore,13,2.88,20
2286,Robert Vargas,3,15.37,18
2287,Raymond Barber,21,4.37,17
2288,Mrs. Amy Watson,20,12.87,6
2289,Heather Williams,33,18.25,6
2290,Belinda Evans,26,14.31,8
2291,Jody Bird,35,2.07,15
2292,Virginia Cunningham,31,1.46,14
2293,Lori Ferguson,17,11.43,9
2294,Hayley Mitchell,3,5.01,7
2295,Michelle Chambers,49,8.92,6
2296,Kelly Wright,42,17.93,5
2297,Kevin Carson,13,2.98,13
2298,Brent Dawson,19,12.81,16
2299,Angela Brown,23,18.66,6
2300,Karen Griffin,50,13.29,2
2301,Joseph Chapman,4,5.33,18
2302,Jennifer Baker,42,14.0,0
2303,Mr. Jeremiah Galvan MD,22,18.09,20
2304,Samantha Thomas,18,11.49,3
2305,Michael Anderson,8,10.31,6
2306,Sharon Wilson,24,18.8,1
2307,John Francis,28,9.81,4
2308,Jaclyn Crane,26,8.72,0
2309,Jennifer Martinez,48,16.88,11
2310,Amanda Hernandez,29,15.62,13
2311,William Turner,25,15.71,18
2312,Dr. Charles Lawrence,22,10.8,17
2313,Steven Small,12,0.07,2
2314,Robert Burns,32,19.08,10
2315,Gregory Harrell,45,16.36,5
2316,Kenneth Knight,32,9.64,20
2317,Rachael Alvarez,24,11.34,16
2318,Lisa Gill,34,18.7,15
2319,Julia Cole,18,7.18,6
2320,Sean Nguyen,6,13.64,6
2321,Mary Ortiz,47,8.01,18
2322,James Weaver,28,12.65,15
2323,Stacy Fitzgerald,6,19.18,16
2324,Sharon Mann,28,1.81,11
2325,Rebecca Zimmerman,39,10.69,11
2326,Becky Hansen,12,19.22,19
2327,Luke Ray,35,1.61,17
2328,Kelly Lopez,19,9.19,4
2329,Steven Martinez,21,15.33,2
2330,Catherine Smith,7,12.96,14
2331,Danielle Thornton,6,3.53,13
2332,Jill Roman,21,0.79,20
2333,Jennifer Williams,43,7.68,12
2334,Allison Kim,19,3.82,2
2335,Scott Stewart,20,13.92,18
2336,Brian Garcia,29,17.93,2
2337,Charles Scott,39,12.61,4
2338,Eric Russell,46,7.19,16
2339,Lucas Nguyen,28,1.7,9
2340,Anthony Price,11,12.66,3
2341,Jason Nguyen,45,14.71,3
2342,Ronald Martinez,29,2.8,15
2343,Paul Willis,23,3.86,7
2344,Paul Cruz Jr.,29,14.39,1
2345,John Russell,3,11.86,19
2346,Mr. David Mercado,47,9.78,17
2347,Victor Leonard,23,1.26,10
2348,Justin Glover,40,10.81,0
2349,Jason Miller,28,6.15,7
2350,Christina Faulkner,18,10.68,9
2351,William Casey,41,16.69,8
2352,Jessica Buck,4,8.99,12
2353,Aaron Marshall,5,19.92,11
2354,Donna Stanton,43,0.74,2
2355,Timothy Olson,41,1.12,5
2356,Sara James,26,15.76,9
2357,Mark Richards,24,0.86,2
2358,Amber Stevenson,33,2.36,17
2359,Elizabeth Foster,48,16.14,18
2360,Charles Hawkins,44,13.35,7
2361,Jeffrey Bishop,11,9.17,16
2362,Emily Fleming,2,13.56,19
2363,Dean Mullins,10,17.49,16
2364,David Bird,39,2.98,9
2365,Joe Greene,44,11.59,12
2366,Michael Lucas,29,18.5,19
2367,John Valenzuela,3,0.74,1
2368,Jennifer Woodard,9,2.83,17
2369,Pamela Medina,5,13.08,3
2370,Mariah Jones,16,9.42,18
2371,Ronnie Powers,50,18.36,15
2372,Heather Hess,42,0.92,8
2373,Heather Thompson,24,14.03,20
2374,Melissa Smith,24,2.61,0
2375,Timothy Wallace,25,3.44,1
2376,Alejandro Campbell,37,1.0,10
2377,Heather Davis,3,6.15,13
2378,Elizabeth Robbins,39,15.87,8
2379,Johnny Cox,10,9.12,6
2380,Tanner Mann,44,3.41,10
2381,Craig Nicholson,29,11.82,1
2382,Sergio Carroll,24,16.36,4
2383,Juan Keller MD,24,2.13,6
2384,Krystal Jones,29,9.94,17
2385,Austin Green,49,15.98,10
2386,Crystal Mills,5,4.41,1
2387,Cheryl Gregory,37,16.09,7
2388,Melissa Patel MD,9,8.52,15
2389,Jordan Pace,34,16.23,2
2390,Terri Williams,24,19.64,18
2391,Jessica Carney,26,13.57,19
2392,Michael Owens,21,6.48,1
2393,Peter Stephenson,42,19.52,11
2394,Donald Fisher,18,11.52,2
2395,Aaron Lee,16,2.75,13
2396,Kenneth Johnson,8,16.73,19
2397,Vanessa Coleman,2,15.86,19
2398,David Martin,48,15.28,2
2399,Mark Davis,12,11.86,17
2400,Robert Watkins,32,6.71,15
2401,Felicia Wright,34,2.41,4
2402,David Peterson,25,2.82,8
2403,Gavin Bauer,36,8.3,1
2404,Patricia Harvey,8,13.93,3
2405,Lori Riley,17,11.07,1
2406,Antonio Johnson,50,8.77,15
2407,Ryan Brown,17,18.51,16
2408,Thomas Ramos,46,0.81,7
2409,Mark Jones,29,2.0,20
2410,Kristin Phillips,14,16.95,11
2411,Brendan Walton,40,12.25,13
2412,Kyle Keller,19,15.55,15
2413,James Pope,45,0.31,9
2414,Lisa Morgan,32,9.74,7
2415,Rachel Gibson,13,0.13,0
2416,Corey Garcia,8,3.59,1
2417,Andrea Clarke,9,1.78,0
2418,Kenneth Walsh,5,13.04,6
2419,Jason Hardy,29,17.74,17
2420,David Robles,12,8.32,19
2421,Eric Graham,46,16.15,12
2422,Nicole Collins,29,15.45,0
2423,Patricia Hernandez,6,13.85,17
2424,Grant Wood,44,4.12,15
2425,Kevin Gregory,21,12.8,1
2426,Jonathon Conley,43,10.46,12
2427,Jennifer Gonzalez,23,8.24,12
2428,Terry Glover,46,18.76,4
2429,Michael Neal,5,12.21,13
2430,Ms. Erin Lane,36,0.75,13
2431,Lisa Barnes,35,3.6,17
2432,Jesse Mccormick,19,10.0,4
2433,Daniel Smith,20,19.01,3
2434,David Hanson,11,12.54,14
2435,Nicholas Cisneros,46,15.65,3
2436,Patrick Harris,46,6.96,19
2437,William Cox,45,0.09,11
2438,Alvin Wilson,41,4.71,11
2439,Cory Willis,12,2.35,6
2440,Amanda Johnson,24,10.6,10
2441,Christopher Mcclure,33,1.91,13
2442,Gina Spencer,15,7.24,1
2443,Alex Cameron,8,15.22,7
2444,Alisha Byrd,13,10.79,7
2445,Richard Rodriguez,9,4.39,2
2446,Elizabeth Allen,16,15.41,18
2447,Mary Pugh,32,13.19,0
2448,Yolanda Keith,2,5.53,7
2449,Ana Thomas,24,3.87,13
2450,Rebecca Lee,36,15.93,17
2451,James Greene,37,13.7,18
2452,Dana Williams,24,19.37,1
2453,Chelsea Nichols,30,9.49,0
2454,Erin Brown,36,3.53,7
2455,Shelley York,9,13.4,1
2456,Stacey Clark,40,0.86,2
2457,John Alvarado,6,12.9,1
2458,Jordan Potter,5,5.7,4
2459,Katrina Jimenez,20,8.69,14
2460,Frank Brooks,26,6.69,5
2461,Michelle Simpson,46,16.1,9
2462,James Morse,47,15.17,1
2463,Amanda Robinson,31,0.87,10
2464,Scott Foster,34,14.81,11
2465,Stephen Duncan,27,18.5,19
2466,Jacqueline Pierce,50,3.52,20
2467,Bradley Wallace,27,15.71,7
2468,Kevin Marshall,37,9.7,9
2469,Jessica Mcdonald,5,2.32,4
2470,Robert Stewart,9,17.9,19
2471,Christopher Hall,21,14.43,12
2472,Heather Miller,42,11.85,15
2473,Kayla Schneider,5,6.52,3
2474,Tammy Garcia,29,3.98,2
2475,Andrew Gonzalez,30,13.54,2
2476,Gary Turner,44,6.51,8
2477,Melinda Hill,34,15.58,17
2478,Yolanda Murillo,23,6.52,6
2479,Nancy Gaines,9,1.96,15
2480,Elijah Short,50,14.75,11
2481,Jennifer Sullivan,36,17.4,7
2482,Mary Kennedy,41,7.51,14
2483,Paige Hernandez,38,4.41,9
2484,Darrell Curry,12,9.42,11
2485,Jose Hartman,50,9.69,17
2486,Miranda Murray,9,17.81,9
2487,Emily Lopez,28,2.9,20
2488,Melissa Clark,33,18.56,7
2489,Justin Brooks,4,9.1,16
2490,Bethany Harding,8,7.75,8
2491,Robert Flowers,34,2.73,10
2492,Jason Jennings,10,14.4,17
2493,Richard Medina,20,12.64,16
2494,Alexander Floyd,11,19.51,3
2495,Brittany Cisneros,11,4.04,1
2496,Mark Morrison,21,2.54,11
2497,Sharon Baird,46,13.84,13
2498,James Ferguson,15,1.19,19
2499,Brian Hudson,23,2.73,15
2500,Steven Davis,34,17.03,8
2501,Juan Johnson,19,9.17,2
2502,Katherine Lopez,6,3.42,6
2503,Victor Campbell,17,6.87,4
2504,Matthew Jones,13,17.73,16
2505,Joseph Jackson,41,12.07,7
2506,Jennifer Moore,36,15.79,9
2507,Joshua Mendoza,18,12.76,17
2508,Troy Glenn,9,12.23,6
2509,Daniel Reynolds,41,3.4,3
2510,Karen Munoz,20,19.4,11
2511,Laurie Shaw,40,17.1,4
2512,Desiree Smith,35,1.73,1
2513,Austin Ross,6,17.14,7
2514,Kelly Kent,33,9.78,14
2515,Julia Johnston,42,19.91,20
2516,Donna Ibarra,11,11.83,14
2517,Michael Dawson,38,16.74,3
2518,Louis Patrick,38,5.58,0
2519,David Yoder,10,14.6,15
2520,Judith Bartlett,11,14.72,1
2521,Keith Long,43,4.93,8
2522,Cynthia Harrell,40,6.55,8
2523,Mark Carter,47,11.59,18
2524,Melissa Bowen,39,17.84,12
2525,Johnny Riddle,22,11.84,9
2526,Whitney Jones,37,2.98,2
2527,Randall Nguyen,3,11.47,1
2528,David Hunter,2,0.1,8
2529,Benjamin Neal,6,19.6,19
2530,Jane Reese,3,0.8,12
2531,Jennifer Smith,42,9.41,15
2532,Thomas Murphy,50,15.37,0
2533,Kari Jones,37,0.67,12
2534,Dana Dodson,17,10.62,12
2535,Robert Skinner,42,9.59,14
2536,Albert Garcia,14,15.96,1
2537,Joseph Myers,50,16.43,7
2538,Phillip Byrd,37,9.05,6
2539,Hunter Robinson,27,4.81,12
2540,Michael Robinson,40,11.17,5
2541,Sara Cain,41,0.25,13
2542,Michelle Prince,2,14.64,17
2543,Eric Williams,32,19.0,1
2544,Raymond Wang,41,2.65,9
2545,Jade Allen,35,5.92,1
2546,Javier Hays,19,12.95,17
2547,Corey Caldwell,42,1.81,11
2548,Stephen Robles,20,9.6,0
2549,Carol Jackson,31,6.1,19
2550,Brian Murphy,16,14.07,10
2551,Chelsey Clark,44,17.16,8
2552,Teresa Martinez,26,14.95,18
2553,Howard Thompson,20,0.49,6
2554,Eugene Price,30,9.1,0
2555,Austin Briggs,5,15.44,10
2556,Jackie Jones,45,17.48,19
2557,Eric George,4,8.11,13
2558,Mrs. Kimberly Mooney,11,15.8,13
2559,Carolyn Haley,29,7.41,1
2560,Vicki Horton,27,9.29,3
2561,Valerie Benson,31,12.67,17
2562,Mark Henson,30,17.21,12
2563,Samuel Olson,14,1.41,9
2564,Lee Richards,22,17.87,17
2565,Martin Hall,39,6.66,14
2566,Virginia Hall,10,0.65,13
2567,Stephanie Parker,21,8.52,18
2568,Nicole Harvey,46,5.4,18
2569,James Phillips,21,18.92,16
2570,Dan Johnson,47,10.85,8
2571,Linda Bautista,23,15.89,5
2572,Erin Ramirez,26,15.75,12
2573,Paige Meyer,9,1.62,14
2574,Maria Roberts,49,17.62,7
2575,Ryan Rivera,24,14.72,4
2576,Joshua Knox,33,1.1,0
2577,Danielle Mcdaniel,36,18.91,8
2578,Lisa James,7,13.49,8
2579,Jeremy Smith,21,17.76,2
2580,Andrea Lee,16,2.22,7
2581,Brenda Harris,30,7.31,17
2582,Kevin Guerra,8,12.38,9
2583,Cynthia Miller,18,7.31,10
2584,Emily Griffith,29,3.51,18
2585,Christopher Wright,16,11.18,12
2586,Jerome Reid,10,1.34,1
2587,Richard Miller,7,14.19,19
2588,Jennifer Jackson,4,4.09,8
2589,Jonathan Moss,19,19.63,11
2590,Sally Leon,25,4.77,8
2591,James Dickerson,40,2.27,8
2592,Tammy Larson,27,9.57,20
2593,Nicholas Scott,16,18.78,19
2594,Jesse Brooks,11,11.6,0
2595,Andrea Taylor,21,19.18,3
2596,Christopher Lopez,37,4.2,9
2597,Jonathan Swanson,47,14.9,18
2598,Timothy Bentley DVM,21,4.51,10
2599,John Davidson,13,7.05,8
2600,Jennifer Williams,49,5.35,5
2601,Janice Cunningham,11,13.6,14
2602,Jeffrey Scott,32,5.54,14
2603,Miranda Hicks,33,1.27,0
2604,Michael Horton DDS,30,6.9,14
2605,Nancy Allen,32,9.72,0
2606,Robert Mccoy,20,10.53,14
2607,Melissa Brewer,32,2.45,1
2608,Jesus Becker,2,14.2,11
2609,Lance Lynn,6,13.57,15
2610,Alexandria Wise,26,10.66,20
2611,Sydney Sanders,33,5.85,17
2612,Stephanie Stone,30,12.42,6
2613,Jay Gallegos,16,16.0,13
2614,Eric Ponce,14,18.91,1
2615,Janet Parker,38,16.18,18
2616,Shawn Luna,23,18.82,2
2617,Mark Frank,4,1.31,8
2618,Charles Goodman,4,17.84,19
2619,Jennifer Parker,19,9.16,17
2620,Dr. April Jones,32,1.6,10
2621,Kelly Pena,39,17.96,2
2622,Carolyn Brooks,42,5.77,14
2623,Christina White,44,19.13,5
2624,Joanne Olsen,31,2.19,8
2625,Anthony White,19,5.52,8
2626,Deanna Barrera,35,13.94,8
2627,Mark Weber,1,9.93,15
2628,Carol Carter,7,17.5,4
2629,Donald Peterson,28,10.41,7
2630,Karen Chambers,9,12.55,20
2631,Antonio Walton,17,5.86,5
2632,Kevin Huerta,47,19.39,4
2633,Joseph Smith,24,10.83,19
2634,Victoria Juarez,49,2.64,20
2635,Kara Rogers,26,6.93,1
2636,Jacob Wu,24,8.88,7
2637,Dr. Teresa Ortega MD,3,12.89,3
2638,Henry Rivera,26,5.83,20
2639,Jesus Hale,4,1.26,1
2640,Stacy Taylor,37,17.44,5
2641,Sheila Ramirez,36,4.65,16
2642,Robin Richardson,13,18.95,14
2643,Mary Alvarez,24,12.89,18
2644,Cole Andersen,36,8.23,10
2645,Robin Smith,19,6.86,1
2646,Angel Aguirre,5,12.92,17
2647,Jeremy Lawson,25,6.53,7
2648,Lonnie Miller,33,11.87,1
2649,Timothy Galvan,29,13.94,8
2650,Dr. Susan Navarro,49,16.84,8
2651,Cory Thomas,36,8.91,0
2652,Laura Vincent,18,6.08,11
2653,Bethany Robles,40,2.64,17
2654,Michael Dunn,44,15.79,1
2655,Carol Griffin,40,3.43,19
2656,Matthew Allen,8,5.2,7
2657,Paul Keller,9,9.68,11
2658,Jeffrey Baldwin,7,19.41,3
2659,Timothy Orr,26,15.39,2
2660,Connie Scott,24,0.95,16
2661,Steven Martinez,22,7.06,14
2662,Joseph Swanson,36,9.12,3
2663,Michael Wiggins,24,3.33,16
2664,Pamela Burke,49,18.48,2
2665,Jamie Love,10,14.24,7
2666,Jane May,13,5.7,6
2667,Savannah Stokes,39,19.46,10
2668,Brian Miller,33,16.79,18
2669,Patrick Pineda,26,13.86,11
2670,Audrey Richardson,33,13.33,13
2671,Tiffany Ray,3,3.07,2
2672,Antonio Nichols,3,4.76,20
2673,Veronica Flores,3,0.82,13
2674,Michael Hogan,9,6.33,9
2675,Lindsay Walker,46,2.53,4
2676,Joshua Murray,22,5.21,0
2677,Tommy Hood,31,3.69,10
2678,Mr. Kyle Thomas DDS,34,11.25,19
2679,Michele George,30,0.69,11
2680,William Martinez,10,6.34,10
2681,Michelle Mendoza DVM,39,6.88,13
2682,Michael Bennett DVM,33,7.46,20
2683,Ronald Clark,9,10.8,11
2684,Rita Graves,21,3.25,15
2685,Sean White,40,6.03,9
2686,Mr. William Hopkins,21,18.41,19
2687,Wendy Kelley,11,8.09,0
2688,Michael Mooney,26,9.99,5
2689,Jeanne Rose,40,2.91,11
2690,Michael Lee,48,9.16,1
2691,Jennifer Anderson,20,6.4,9
2692,Lauren Trujillo,38,0.09,4
2693,Michelle Ellis,22,14.77,18
2694,Chad Dominguez,33,19.51,0
2695,Charles Robinson,33,6.63,3
2696,Nancy Smith,35,14.11,19
2697,Laura Gregory,32,9.48,6
2698,Brittany Clements MD,46,5.8,10
2699,Tammy Davis,37,18.88,16
2700,Catherine Williams,20,19.61,16
2701,Miss Leslie Booker,31,11.47,18
2702,Jennifer Johnson,2,2.94,11
2703,John Watts,24,11.3,6
2704,Marissa Bennett,22,18.14,12
2705,Rebecca Barrett,44,8.84,18
2706,Sharon Santos,8,13.78,1
2707,Matthew Richardson,27,14.63,4
2708,Bradley Burns,38,18.0,12
2709,Katrina Johnson,20,2.79,20
2710,Laura Hill,47,11.02,2
2711,Rebecca White,45,6.16,2
2712,Mr. Jeffrey Duncan,41,8.03,7
2713,Arthur Stout,2,16.82,18
2714,Cathy Hess,39,8.92,16
2715,Justin Herrera,31,1.85,18
2716,Katherine Stone,17,1.1,20
2717,Michelle Tyler,42,12.83,17
2718,Paul Sheppard,50,11.67,13
2719,Catherine George,38,4.44,17
2720,Justin Mcbride,37,18.71,3
2721,Carl Harris,15,5.56,16
2722,Justin York,47,0.45,1
2723,William Hunter,4,10.77,19
2724,Joshua Henderson,38,8.91,15
2725,April Turner,31,13.43,16
2726,Kelly Patton,11,1.75,16
2727,Jill Ray,34,10.24,14
2728,Kelly Andersen,41,3.89,10
2729,Joshua Clark,47,6.36,8
2730,Robert Young,40,12.1,6
2731,Elijah Wall,50,18.87,18
2732,Lindsey Robinson,25,18.17,9
2733,Carl Dean,10,7.22,7
2734,David James,44,2.96,10
2735,Jennifer Miller,16,17.08,7
2736,Jeffery Neal,3,7.39,11
2737,Andrea Oconnor,37,7.46,7
2738,Melissa Lee MD,45,5.69,14
2739,Samantha Jacobs,8,7.03,10
2740,Christian Riddle,13,19.55,3
2741,Alexander Munoz,2,17.49,7
2742,Caleb Rodriguez,29,1.75,14
2743,Andrea Bowman,21,14.56,13
2744,Gavin Nelson,27,8.88,11
2745,Courtney Smith,10,19.85,2
2746,Wayne Gray,27,16.07,11
2747,Timothy Thompson,45,5.77,17
2748,Elizabeth Nicholson,14,16.11,16
2749,Joseph Graves PhD,27,19.41,2
2750,Lisa Mosley,33,8.48,11
2751,Travis Price,50,17.93,20
2752,Patrick Faulkner,40,2.79,15
2753,Linda Atkinson,31,11.74,19
2754,Cameron Smith,48,1.72,7
2755,Brittney Martinez,47,4.16,14
2756,Nicolas Brown,4,9.49,13
2757,Vanessa Zimmerman,46,17.35,7
2758,Lee Mann,9,19.73,18
2759,William Lindsey,34,1.32,4
2760,Desiree Patterson,14,19.2,17
2761,Sierra Cervantes,36,15.12,7
2762,Scott Meza,21,1.77,13
2763,Erik Davis,43,8.19,18
2764,Nicholas Duffy,31,18.29,4
2765,Anthony Paul,34,8.29,19
2766,Katherine Baxter,25,11.12,8
2767,Jessica Romero,21,14.2,9
2768,Karen Robertson,12,15.1,10
2769,Dr. Melissa Sullivan DDS,30,2.74,10
2770,Nichole Klein,35,3.72,3
2771,Nicole Sanchez,22,7.64,2
2772,Tiffany Morrow,35,11.08,13
2773,Kelsey Lynch,23,0.84,13
2774,Traci Craig,44,16.52,16
2775,Kelly Walker,50,16.69,4
2776,Ryan Palmer,47,6.08,18
2777,Jenny Gray,44,11.19,15
2778,Brian Sloan,42,9.27,20
2779,Joshua Miranda,45,0.54,6
2780,Edwin Carter,17,0.05,5
2781,Oscar Carroll,40,5.25,14
2782,Eric Fitzpatrick,31,19.12,0
2783,Samantha Johnson,13,16.68,5
2784,Luke Freeman,16,9.45,3
2785,Luis Murphy,18,13.08,13
2786,Aaron Zamora,36,17.85,8
2787,Henry Garcia,20,8.34,17
2788,Bradley Robertson Jr.,15,9.84,15
2789,John Moore,20,13.76,3
2790,Courtney Foster,50,4.9,4
2791,Jeffrey White,19,2.39,1
2792,Ashley Gonzales,46,5.54,13
2793,Candice Gomez,14,19.89,0
2794,Ian Harrell,45,1.33,5
2795,Colton Williams,46,14.91,2
2796,Patrick Santana,32,11.62,4
2797,Cristian Mendoza,21,11.31,16
2798,Deborah Fisher,31,17.37,16
2799,Rebecca Klein,23,12.56,12
2800,Phillip Macias,36,9.52,13
2801,Tammy Cameron,47,13.88,11
2802,Brian Rodriguez,18,2.39,4
2803,Christopher Porter,19,10.25,12
2804,Cynthia Gregory,8,11.51,17
2805,William Mclaughlin,37,16.91,7
2806,Dylan Tucker,44,3.26,9
2807,Danielle Hernandez,35,1.17,3
2808,Danielle Wang,25,6.39,10
2809,Wendy Wright,26,17.57,10
2810,Christina Mccarthy,23,2.71,18
2811,Meredith Shaw,50,3.27,19
2812,Willie Garza,10,5.45,19
2813,Crystal Anderson,19,8.39,3
2814,William Hickman,3,18.24,1
2815,Luis Davis,19,7.12,2
2816,Jason Torres,46,5.8,11
2817,Crystal Rogers,6,10.59,14
2818,Jordan Schneider,23,18.73,13
2819,Derrick Ramirez,29,10.28,20
2820,Jason Flores,42,15.33,14
2821,Andrew Williams,17,3.66,13
2822,Christy Kennedy,48,1.89,9
2823,Ashlee Lopez,31,15.05,15
2824,Heidi Torres,14,10.87,4
2825,Adam Arnold,13,17.45,5
2826,Erin Figueroa,35,16.54,18
2827,Richard Rice,18,13.7,16
2828,Matthew Clark,36,6.02,2
2829,Stephen Anderson,45,13.71,4
2830,Barbara Willis,18,13.77,0
2831,Martha Lee,9,1.92,18
2832,Tammy Jones,7,11.6,18
2833,Grace Swanson,40,16.47,11
2834,Christina Le MD,48,0.26,20
2835,Joshua King,38,10.36,14
2836,Sarah Meadows,16,7.46,12
2837,Stephanie West,16,9.7,10
2838,Susan Jones,4,6.81,14
2839,Timothy Gordon,43,18.22,5
2840,Kyle Horton,34,2.05,16
2841,Angel Knight,15,3.09,18
2842,Melissa Yang,41,4.42,8
2843,Michael Berg,15,3.77,3
2844,Carol Christensen,4,17.94,7
2845,Richard Morales,7,12.27,9
2846,Clinton Moore,27,16.63,15
2847,Michael Suarez,22,10.51,10
2848,Joy Zimmerman,46,10.64,1
2849,Elizabeth Robinson,31,11.02,18
2850,Kristen Jackson,7,15.13,16
2851,David Williams,44,2.28,16
2852,Stephen Ho,50,9.21,18
2853,Richard Day,9,1.53,16
2854,Rodney Nichols,1,16.38,13
2855,Gregory Jacobs,36,18.47,9
2856,Bradley Thornton,11,9.59,10
2857,Miranda Ortiz,27,6.23,12
2858,Erika Brown,42,7.25,10
2859,Samantha Robinson,31,16.34,5
2860,Cassandra Bonilla,31,17.79,4
2861,Veronica Osborne,42,11.95,1
2862,Ashley Reese,13,15.27,6
2863,Matthew Berg,49,6.84,13
2864,Kristen Montoya,19,14.2,16
2865,Derrick Perkins,21,0.58,8
2866,Nicole Moore,19,16.29,18
2867,Nicholas Richardson,42,4.45,19
2868,Anna White,4,17.14,10
2869,Scott Lopez,50,2.85,3
2870,Nicholas Holland Jr.,6,4.53,11
2871,Christopher Long,42,2.51,9
2872,Andrea Jones,37,2.6,5
2873,Terry Waller,15,1.57,3
2874,Joseph Acosta,35,13.82,9
2875,Lindsey Gray,48,15.68,8
2876,Ronald Hines,47,1.55,15
2877,Amanda Wright,3,15.49,14
2878,Charles Burton,12,15.15,7
2879,Vincent Rosario,27,0.85,5
2880,Noah Morgan,12,2.16,9
2881,Christina Castillo,3,15.86,8
2882,Jill Martin,26,10.27,19
2883,Christopher Brown,32,1.19,3
2884,Lori Martinez,12,2.38,7
2885,Ashley Phillips,48,5.06,8
2886,Sara Thomas,19,1.32,4
2887,Allison Simmons,3,13.35,3
2888,Matthew Perez,1,15.09,6
2889,Janice Henson,20,15.65,17
2890,Ashley Jackson,37,18.4,16
2891,Brian Sosa,39,4.11,5
2892,Luis Wilson,7,18.02,0
2893,Tamara Huang,22,3.7,19
2894,Cassandra Moreno,19,7.03,1
2895,Meghan Hernandez,30,1.82,17
2896,Elizabeth Roth,42,16.92,17
2897,Brian Hendricks,35,18.84,6
2898,Tasha Cochran,34,18.98,0
2899,Angela Smith,32,6.96,15
2900,Brittany Rios,9,3.21,0
2901,James Griffith,33,10.01,11
2902,Karen Jones,30,14.57,6
2903,Tina Ramirez,18,4.84,9
2904,Zachary White,13,11.4,18
2905,Francisco Coleman,8,1.98,13
2906,Jennifer Leon,22,11.56,14
2907,Robert Valdez,11,0.28,16
2908,Jason Crawford,47,4.34,4
2909,Kim Underwood,30,3.83,14
2910,Kevin Fisher,42,5.64,9
2911,Melissa Goodman,17,18.03,3
2912,Cynthia Smith,46,10.74,3
2913,Alicia Grant DVM,12,19.47,14
2914,Amy Bailey,1,1.97,13
2915,Sharon Fuentes,48,4.28,15
2916,Charles Castaneda,22,10.08,8
2917,Susan Sanchez,19,14.16,2
2918,Amy Taylor,37,7.33,4
2919,Michele Bennett,44,11.79,8
2920,Vincent Watson,49,8.79,3
2921,Mary Jones,13,19.15,11
2922,Sheila Johnson,12,3.62,2
2923,Bob Jones,40,7.1,7
2924,Robin Hernandez,41,7.59,2
2925,Patrick Adkins,26,4.29,10
2926,Elizabeth Jenkins,28,4.55,5
2927,Richard Dominguez,33,2.26,16
2928,Christopher Ibarra,21,19.69,10
2929,Paul Gordon,6,2.47,8
